dstport,protocol,tag
10968,tcp,sv_P4
56384,udp,sv_P1
13135,udp,sv_P2
63474,icmp,vpn
57709,udp,db
42128,icmp,vpn
64276,udp,sv_P1
53459,icmp,sv_P5
12834,tcp,sv_P5
19432,tcp,vpn
51986,udp,sv_P5
38611,udp,sv_P1
57417,tcp,db
46461,icmp,SV_P3
3521,tcp,SV_P3
9749,icmp,vpn
7810,icmp,web
61970,tcp,db
19711,icmp,sv_P2
35353,udp,monitoring
61926,tcp,email
6106,icmp,email
54450,udp,sv_P1
50310,icmp,sv_P4
63235,udp,sv_P4
60618,tcp,db
50190,tcp,email
37889,icmp,db
60740,udp,SV_P3
43775,udp,monitoring
58284,icmp,web
12923,tcp,sv_P5
38639,tcp,db
44135,udp,db
52998,udp,email
43055,tcp,sv_P4
22413,tcp,sv_P2
27398,udp,sv_P2
49680,icmp,SV_P3
19151,tcp,sv_P5
35441,tcp,sv_P1
61096,udp,sv_P2
17333,icmp,sv_P4
62856,udp,sv_P2
34376,udp,vpn
61418,udp,monitoring
29360,tcp,sv_P1
23051,icmp,sv_P1
47221,icmp,vpn
45576,udp,db
59226,icmp,vpn
27696,tcp,sv_P1
46417,tcp,monitoring
55902,tcp,sv_P5
54141,tcp,sv_P4
34544,icmp,sv_P5
7279,tcp,SV_P3
3086,udp,web
31551,tcp,vpn
29778,icmp,email
29720,udp,db
3067,icmp,SV_P3
10301,icmp,sv_P2
45234,udp,monitoring
42170,icmp,web
36540,icmp,sv_P2
26949,tcp,sv_P2
3923,udp,vpn
34815,udp,web
5603,tcp,sv_P2
19552,tcp,web
56450,icmp,email
25759,icmp,monitoring
61524,tcp,web
34992,tcp,monitoring
48475,udp,sv_P4
27488,icmp,email
36908,tcp,sv_P2
36030,udp,SV_P3
30764,tcp,db
3926,icmp,sv_P1
39000,udp,email
24801,icmp,vpn
466,tcp,db
47708,udp,email
3806,udp,SV_P3
21476,tcp,sv_P4
22029,tcp,vpn
39064,icmp,web
20561,icmp,sv_P4
9233,udp,vpn
61738,icmp,sv_P2
39527,udp,monitoring
31397,udp,sv_P5
11666,tcp,sv_P4
4510,udp,web
35372,udp,monitoring
36532,tcp,vpn
12857,tcp,SV_P3
10802,icmp,db
4768,icmp,sv_P5
53936,udp,email
3468,udp,sv_P2
5524,udp,sv_P5
55998,tcp,sv_P1
44890,tcp,monitoring
56241,icmp,monitoring
33117,tcp,sv_P1
62928,icmp,SV_P3
60698,icmp,web
16102,udp,email
17166,udp,monitoring
29173,udp,email
4393,icmp,db
56416,tcp,sv_P2
43543,tcp,sv_P4
47177,udp,sv_P2
9649,udp,vpn
27454,icmp,email
21961,udp,sv_P1
30439,udp,monitoring
43972,icmp,db
36990,tcp,monitoring
10272,icmp,email
55800,icmp,monitoring
56555,tcp,sv_P1
28502,udp,sv_P2
56647,icmp,sv_P2
56233,icmp,monitoring
45086,udp,sv_P5
6744,icmp,vpn
23751,icmp,email
63540,tcp,monitoring
50957,icmp,sv_P2
34752,udp,email
16327,tcp,sv_P5
12438,udp,sv_P5
32309,icmp,sv_P5
23583,udp,sv_P5
53361,tcp,vpn
7268,udp,sv_P2
28747,icmp,monitoring
35988,icmp,web
24303,icmp,sv_P5
25291,icmp,sv_P1
51153,tcp,sv_P1
27971,udp,vpn
23996,tcp,sv_P2
57997,tcp,web
32856,icmp,sv_P2
64143,icmp,sv_P5
44217,udp,sv_P4
41210,udp,web
13924,tcp,sv_P2
57774,udp,vpn
4354,icmp,sv_P5
48430,tcp,sv_P1
31479,udp,SV_P3
6034,udp,vpn
35901,tcp,email
63609,tcp,sv_P5
59317,udp,email
41655,udp,monitoring
62210,icmp,web
15397,udp,sv_P5
16754,udp,email
19067,udp,web
49017,udp,sv_P2
41114,icmp,sv_P2
52415,icmp,sv_P1
34332,udp,web
29661,udp,email
43895,udp,email
57060,tcp,sv_P1
11630,udp,vpn
3600,icmp,sv_P1
51988,icmp,email
40082,icmp,sv_P1
58182,udp,db
22977,tcp,email
16506,icmp,sv_P5
43259,udp,SV_P3
23879,tcp,email
37003,tcp,vpn
35970,icmp,sv_P5
16197,icmp,monitoring
17826,icmp,web
4482,udp,vpn
6958,tcp,sv_P4
41638,udp,monitoring
30770,tcp,sv_P2
27234,icmp,db
36868,tcp,web
32628,tcp,SV_P3
57911,tcp,sv_P2
54803,udp,web
17569,tcp,sv_P1
13284,tcp,sv_P5
46644,tcp,sv_P2
7232,icmp,vpn
38912,tcp,vpn
61673,tcp,sv_P4
56559,tcp,sv_P2
39502,udp,sv_P2
21495,icmp,web
21842,udp,sv_P2
21409,udp,sv_P5
6264,tcp,vpn
25779,udp,db
26019,tcp,SV_P3
11176,icmp,email
45536,tcp,web
46198,udp,sv_P4
46379,udp,vpn
43644,icmp,email
11604,udp,email
54506,tcp,monitoring
40807,tcp,sv_P1
3757,tcp,email
11114,icmp,SV_P3
8703,tcp,vpn
44318,udp,web
40081,udp,email
13704,icmp,db
55766,icmp,sv_P5
56318,icmp,vpn
26554,udp,sv_P5
43395,udp,vpn
17810,udp,sv_P4
10583,tcp,email
47616,tcp,web
57080,tcp,sv_P2
41967,udp,web
51844,udp,db
51443,tcp,web
52732,tcp,sv_P4
36009,udp,sv_P2
31415,tcp,sv_P2
15459,udp,sv_P4
54561,udp,sv_P1
17657,icmp,email
52051,icmp,db
37263,tcp,monitoring
1814,tcp,email
54707,icmp,sv_P4
15467,udp,db
17880,icmp,web
62066,udp,web
56335,tcp,sv_P5
48404,icmp,sv_P2
23042,udp,sv_P1
48731,icmp,sv_P4
2337,icmp,SV_P3
19861,tcp,sv_P4
38319,icmp,monitoring
7534,udp,sv_P5
17451,tcp,web
5793,icmp,vpn
14248,tcp,sv_P4
32448,icmp,email
22039,tcp,web
1908,udp,email
22139,icmp,sv_P5
63285,tcp,monitoring
47435,tcp,sv_P4
42173,udp,vpn
24000,tcp,sv_P5
37938,tcp,sv_P2
5161,tcp,SV_P3
4076,tcp,sv_P2
36400,udp,sv_P5
33266,udp,vpn
32280,udp,sv_P5
9975,tcp,web
1557,udp,sv_P4
52029,tcp,email
60287,udp,sv_P4
22022,tcp,web
40584,tcp,web
21468,tcp,SV_P3
8034,udp,vpn
33253,icmp,SV_P3
13893,udp,SV_P3
64897,tcp,web
4201,icmp,sv_P4
14135,udp,sv_P5
4436,icmp,sv_P2
6439,icmp,sv_P4
38037,tcp,monitoring
27504,tcp,sv_P4
22537,udp,vpn
62921,tcp,sv_P5
38561,tcp,db
51356,icmp,monitoring
26872,tcp,sv_P5
20508,icmp,sv_P4
61023,tcp,monitoring
1943,icmp,email
12196,tcp,web
35238,udp,sv_P4
15492,tcp,SV_P3
65455,udp,email
56404,udp,SV_P3
50953,tcp,email
17950,icmp,sv_P5
61597,tcp,monitoring
272,udp,vpn
44173,udp,sv_P1
42391,icmp,vpn
36038,udp,sv_P5
57847,tcp,sv_P5
32906,udp,sv_P1
22968,icmp,monitoring
46655,tcp,db
62821,icmp,sv_P2
38758,tcp,monitoring
3412,udp,vpn
42498,icmp,sv_P1
23988,icmp,sv_P2
51573,udp,sv_P1
39385,icmp,sv_P5
12740,icmp,SV_P3
16734,icmp,email
49235,tcp,web
14736,tcp,sv_P4
20519,icmp,sv_P1
36082,tcp,sv_P4
64261,udp,db
26627,icmp,sv_P2
58643,tcp,db
22658,icmp,email
8144,tcp,sv_P4
27797,icmp,web
10431,udp,db
4995,icmp,SV_P3
54666,udp,vpn
18825,udp,email
38649,udp,sv_P1
43033,tcp,SV_P3
38641,tcp,vpn
27630,udp,vpn
55242,udp,sv_P1
30416,udp,sv_P4
28980,icmp,monitoring
3346,udp,sv_P2
41640,tcp,vpn
25118,icmp,web
15647,udp,sv_P5
17553,icmp,sv_P5
17335,icmp,db
4223,udp,web
15878,tcp,email
17801,tcp,SV_P3
55102,icmp,sv_P4
7208,udp,sv_P5
21717,icmp,sv_P5
49366,icmp,vpn
38325,udp,vpn
58110,tcp,SV_P3
41206,udp,db
59914,tcp,SV_P3
13118,udp,email
60403,tcp,vpn
48187,udp,email
60743,udp,web
37528,udp,vpn
46926,udp,sv_P5
41926,icmp,db
62356,udp,sv_P1
17084,udp,vpn
31203,icmp,email
33563,icmp,email
52115,tcp,sv_P2
9999,tcp,vpn
22152,icmp,SV_P3
50505,icmp,db
8223,icmp,SV_P3
61490,tcp,sv_P4
36548,udp,vpn
40258,tcp,web
10997,tcp,vpn
1862,tcp,monitoring
27260,udp,db
47381,tcp,SV_P3
6889,tcp,sv_P1
48676,icmp,sv_P4
36959,udp,sv_P5
14695,udp,web
33825,udp,vpn
24384,udp,SV_P3
7117,udp,vpn
14835,tcp,sv_P1
1633,udp,web
23040,icmp,email
40958,udp,sv_P1
12134,icmp,sv_P5
57083,icmp,web
8880,icmp,sv_P4
4031,icmp,sv_P4
50277,tcp,sv_P2
28202,tcp,sv_P2
26239,udp,sv_P2
15726,udp,sv_P1
35131,udp,web
13946,icmp,sv_P4
3320,icmp,db
2342,tcp,vpn
16447,udp,web
19709,udp,web
47492,tcp,sv_P4
21746,udp,sv_P1
53554,udp,sv_P5
52094,udp,db
28720,tcp,db
29215,udp,sv_P2
35972,icmp,sv_P2
38550,tcp,sv_P2
19554,tcp,sv_P1
44239,tcp,sv_P4
5918,udp,web
10461,icmp,sv_P1
30784,icmp,sv_P5
38708,tcp,web
35235,udp,sv_P2
41913,icmp,web
36783,tcp,SV_P3
50086,udp,web
41972,icmp,sv_P4
15346,icmp,web
51450,tcp,SV_P3
4513,udp,sv_P2
44263,icmp,sv_P5
28330,udp,sv_P4
8131,udp,SV_P3
24430,tcp,sv_P4
17144,tcp,sv_P1
41051,tcp,web
58795,udp,sv_P2
29743,icmp,sv_P5
60328,udp,sv_P5
24851,icmp,sv_P4
46350,tcp,sv_P1
56286,tcp,vpn
50944,udp,sv_P1
28120,tcp,monitoring
55513,icmp,sv_P5
50842,udp,monitoring
57026,tcp,sv_P1
59696,udp,sv_P1
46627,tcp,sv_P2
47408,tcp,web
57928,tcp,sv_P4
55185,icmp,sv_P5
52854,icmp,monitoring
20711,tcp,SV_P3
33129,udp,sv_P1
61659,udp,monitoring
40787,icmp,sv_P5
21613,tcp,SV_P3
58778,udp,sv_P2
60706,icmp,email
61911,tcp,web
28445,udp,SV_P3
3939,udp,sv_P4
35768,icmp,monitoring
37,icmp,sv_P2
2432,udp,web
5128,tcp,email
34061,icmp,db
9701,icmp,SV_P3
47966,udp,email
17507,icmp,SV_P3
53615,tcp,email
16109,tcp,email
54517,tcp,email
14984,udp,sv_P1
62440,icmp,monitoring
7834,tcp,email
55981,icmp,db
46933,tcp,SV_P3
11601,udp,sv_P5
49906,tcp,sv_P4
64136,icmp,db
24400,tcp,monitoring
36245,tcp,sv_P5
60567,icmp,email
22711,icmp,SV_P3
12468,icmp,SV_P3
40245,tcp,sv_P2
45220,udp,sv_P1
1911,tcp,vpn
3824,tcp,sv_P2
21952,tcp,sv_P2
31317,udp,SV_P3
19612,tcp,monitoring
32195,tcp,sv_P2
5259,icmp,sv_P1
55241,udp,SV_P3
53970,udp,vpn
12718,icmp,sv_P1
38424,icmp,email
51761,udp,sv_P2
16172,udp,sv_P5
56986,icmp,email
33687,udp,monitoring
11488,icmp,sv_P1
60672,tcp,sv_P2
60973,udp,sv_P5
63887,udp,sv_P1
59804,tcp,sv_P4
55925,udp,sv_P2
53581,tcp,email
5156,tcp,vpn
1033,tcp,monitoring
52951,udp,SV_P3
27100,icmp,sv_P5
5299,tcp,sv_P1
63496,tcp,email
9731,icmp,email
14085,tcp,sv_P5
36773,icmp,SV_P3
1989,icmp,sv_P1
23537,udp,sv_P5
12230,icmp,vpn
20405,udp,sv_P1
10089,icmp,db
26131,tcp,sv_P4
29443,icmp,sv_P2
7988,tcp,web
7103,udp,monitoring
1480,udp,SV_P3
50553,icmp,sv_P4
2333,tcp,web
2213,tcp,SV_P3
15792,udp,sv_P5
37836,icmp,vpn
5695,icmp,sv_P5
46526,tcp,sv_P2
59793,tcp,email
2605,icmp,sv_P4
43631,icmp,vpn
20113,tcp,sv_P1
28591,tcp,monitoring
21412,udp,sv_P1
21489,udp,sv_P4
18038,udp,sv_P2
46555,tcp,monitoring
36428,icmp,SV_P3
9577,udp,email
38656,udp,sv_P5
1165,icmp,db
37053,tcp,sv_P4
37797,udp,sv_P4
37572,icmp,sv_P5
22497,udp,sv_P4
33593,tcp,sv_P5
18123,udp,db
63669,icmp,sv_P4
35501,icmp,monitoring
53530,udp,sv_P4
17428,icmp,db
57032,tcp,web
53533,tcp,db
21442,icmp,email
44575,tcp,sv_P1
929,tcp,web
53491,udp,SV_P3
28194,icmp,sv_P1
48841,icmp,monitoring
53602,icmp,SV_P3
54912,udp,web
63567,tcp,email
21969,udp,sv_P1
44273,tcp,SV_P3
29428,udp,sv_P1
62717,icmp,sv_P1
42784,icmp,sv_P4
20239,icmp,db
34851,icmp,monitoring
55017,udp,web
62552,tcp,email
57680,tcp,db
26705,udp,sv_P1
34280,tcp,sv_P1
40074,tcp,sv_P5
46413,tcp,db
45042,tcp,db
54895,udp,web
7351,tcp,email
30038,tcp,sv_P4
51467,icmp,sv_P5
55219,tcp,sv_P2
37583,udp,SV_P3
174,tcp,sv_P4
9951,udp,monitoring
47121,udp,db
43914,udp,sv_P1
41052,icmp,SV_P3
22996,tcp,sv_P1
52825,udp,monitoring
22686,tcp,monitoring
39902,tcp,sv_P2
4709,udp,sv_P1
48913,icmp,monitoring
19,udp,monitoring
26561,tcp,sv_P5
23578,icmp,email
41382,udp,web
21752,icmp,sv_P5
39396,icmp,web
59054,udp,monitoring
24606,icmp,SV_P3
50213,icmp,web
2913,icmp,sv_P5
8664,icmp,sv_P5
4585,tcp,monitoring
2298,udp,sv_P5
36258,icmp,monitoring
5803,tcp,db
58279,udp,sv_P5
14211,tcp,sv_P5
29485,icmp,email
8631,tcp,db
42978,udp,sv_P4
63675,tcp,db
6224,icmp,db
64040,icmp,SV_P3
17223,udp,db
23664,icmp,monitoring
49762,udp,sv_P1
58929,icmp,sv_P2
46622,icmp,sv_P5
63832,icmp,monitoring
43737,tcp,SV_P3
12091,udp,sv_P5
58073,tcp,sv_P1
8805,udp,sv_P2
24945,icmp,sv_P2
51184,icmp,sv_P2
38048,tcp,web
54250,tcp,web
13920,tcp,email
49968,tcp,email
41114,tcp,vpn
53957,tcp,monitoring
15385,tcp,monitoring
52727,tcp,monitoring
14324,udp,monitoring
36888,udp,db
29516,udp,db
38071,udp,SV_P3
20340,icmp,sv_P2
31090,udp,SV_P3
32118,icmp,db
17419,tcp,sv_P4
55286,udp,db
65145,tcp,sv_P1
51220,udp,sv_P5
40510,icmp,monitoring
24903,icmp,web
57174,tcp,sv_P5
15175,icmp,email
55280,tcp,db
56856,icmp,sv_P4
41163,tcp,SV_P3
51427,udp,sv_P4
9864,udp,sv_P5
59652,udp,web
9848,udp,monitoring
62185,udp,web
8703,tcp,db
21998,icmp,SV_P3
45816,icmp,sv_P1
62120,udp,vpn
14734,icmp,db
16448,udp,sv_P2
5247,udp,db
15010,udp,monitoring
62203,tcp,sv_P4
17942,tcp,sv_P2
47439,icmp,web
19511,tcp,sv_P4
36833,udp,SV_P3
3882,tcp,sv_P5
27493,udp,email
63893,icmp,sv_P2
52927,udp,vpn
33807,tcp,sv_P5
32433,icmp,sv_P2
21232,icmp,db
31023,tcp,sv_P5
18082,tcp,sv_P1
11834,udp,sv_P5
7440,udp,email
25918,icmp,sv_P2
12811,udp,db
55742,udp,sv_P2
62284,tcp,sv_P5
40600,tcp,sv_P2
63746,udp,sv_P1
21507,udp,SV_P3
47369,udp,db
14230,tcp,sv_P5
60528,udp,sv_P4
61815,tcp,sv_P5
699,tcp,sv_P2
43019,tcp,web
61430,udp,sv_P4
54739,udp,email
61088,udp,vpn
41407,udp,email
30029,udp,vpn
24566,icmp,sv_P5
15388,icmp,sv_P4
11994,icmp,email
40921,tcp,sv_P5
45515,udp,sv_P5
42831,tcp,monitoring
26381,tcp,sv_P4
61380,icmp,SV_P3
42618,udp,sv_P2
3343,udp,sv_P5
12983,tcp,sv_P5
63602,tcp,sv_P5
60468,tcp,vpn
32972,icmp,web
46633,icmp,sv_P2
19450,tcp,db
53634,udp,sv_P5
28089,udp,sv_P5
9714,tcp,web
23692,udp,SV_P3
29748,tcp,sv_P1
43136,udp,db
43107,tcp,web
3633,tcp,web
51455,udp,db
46858,udp,sv_P4
9582,icmp,email
20242,tcp,sv_P5
55766,tcp,email
12710,udp,sv_P4
22059,udp,db
44058,icmp,web
64432,icmp,sv_P4
824,icmp,db
52154,tcp,sv_P5
62803,udp,sv_P2
34802,udp,db
23685,tcp,sv_P4
42261,udp,db
41007,udp,SV_P3
5365,icmp,SV_P3
28878,icmp,sv_P1
2004,udp,email
20033,icmp,web
54475,tcp,vpn
8186,udp,monitoring
29295,udp,db
38141,icmp,sv_P4
26295,udp,sv_P5
56819,udp,sv_P1
2697,tcp,web
10324,tcp,email
3526,tcp,db
28988,udp,email
60071,tcp,vpn
2620,icmp,vpn
58458,udp,sv_P5
38332,icmp,db
49064,icmp,sv_P2
20546,udp,SV_P3
8417,icmp,sv_P1
56002,icmp,sv_P1
34882,udp,sv_P4
5399,udp,db
47027,udp,sv_P5
64829,tcp,web
27036,udp,monitoring
8296,icmp,sv_P5
21190,icmp,email
40806,udp,sv_P4
60774,icmp,sv_P5
45699,udp,sv_P4
46561,tcp,sv_P2
14083,udp,sv_P2
22848,udp,email
50338,udp,db
36869,icmp,sv_P5
46127,udp,monitoring
2120,udp,db
59371,udp,SV_P3
11593,udp,sv_P4
58841,icmp,web
41585,icmp,vpn
25390,udp,email
56027,icmp,sv_P4
6373,udp,sv_P5
14487,tcp,sv_P2
15515,icmp,SV_P3
10081,tcp,SV_P3
3408,udp,SV_P3
41053,tcp,sv_P1
60784,udp,sv_P5
20787,udp,db
1016,udp,email
53693,icmp,vpn
50874,udp,email
56185,icmp,db
860,tcp,sv_P5
19528,icmp,sv_P4
48693,icmp,sv_P5
59580,udp,web
8490,icmp,sv_P5
37267,udp,vpn
42612,icmp,sv_P5
2492,udp,email
48178,tcp,monitoring
47504,tcp,vpn
35161,icmp,sv_P1
46797,tcp,sv_P2
30210,icmp,SV_P3
53491,udp,sv_P5
11569,icmp,web
24519,udp,sv_P2
17849,icmp,sv_P5
48580,icmp,sv_P5
49094,udp,SV_P3
18331,udp,email
31970,udp,sv_P1
9154,udp,email
58830,icmp,db
26151,icmp,SV_P3
48110,icmp,sv_P4
40983,udp,sv_P1
4503,tcp,sv_P2
37069,udp,sv_P4
42899,tcp,vpn
20172,icmp,sv_P1
64006,tcp,sv_P2
1201,udp,vpn
2771,icmp,db
20070,udp,sv_P1
18987,udp,web
19133,icmp,web
9430,tcp,sv_P4
43446,icmp,web
62142,icmp,vpn
28379,tcp,vpn
52453,tcp,SV_P3
44377,tcp,sv_P1
53763,udp,monitoring
35327,tcp,vpn
48093,icmp,sv_P4
8911,icmp,email
18128,udp,sv_P2
35319,udp,sv_P2
46908,udp,web
12349,icmp,sv_P4
35320,icmp,SV_P3
11617,tcp,sv_P2
6104,icmp,sv_P4
37847,tcp,sv_P5
58733,icmp,email
58141,udp,sv_P2
14724,tcp,SV_P3
4591,tcp,sv_P2
63504,tcp,sv_P2
24626,udp,sv_P5
35157,udp,SV_P3
43082,icmp,sv_P1
39240,icmp,sv_P2
45645,icmp,email
29049,udp,sv_P1
6844,udp,sv_P5
136,icmp,db
19301,udp,SV_P3
16104,udp,vpn
24334,tcp,sv_P5
11557,udp,monitoring
58182,tcp,email
29504,tcp,web
49234,udp,web
54390,udp,vpn
57198,icmp,monitoring
356,udp,sv_P1
36200,tcp,SV_P3
57373,icmp,email
54359,icmp,sv_P2
56929,tcp,sv_P1
62098,udp,sv_P2
5118,icmp,web
21114,icmp,web
34956,udp,sv_P1
20428,udp,sv_P5
62752,icmp,vpn
50933,icmp,sv_P5
47799,icmp,vpn
26953,icmp,email
40643,icmp,db
4440,udp,sv_P4
45919,icmp,sv_P4
30020,icmp,sv_P5
47537,tcp,sv_P2
48347,udp,db
57987,tcp,db
38745,udp,vpn
31870,udp,SV_P3
8846,icmp,sv_P4
40657,udp,sv_P1
9438,udp,sv_P4
48550,udp,sv_P2
1839,tcp,email
7271,icmp,web
60733,icmp,sv_P4
42956,udp,SV_P3
61754,tcp,sv_P2
33712,tcp,sv_P1
20239,udp,SV_P3
13415,tcp,web
57578,icmp,sv_P5
25200,icmp,web
58935,icmp,email
9436,tcp,monitoring
58343,udp,sv_P2
15730,icmp,monitoring
32981,udp,web
50172,udp,web
26421,icmp,sv_P4
7661,icmp,sv_P5
35548,icmp,web
25816,icmp,web
33188,icmp,web
15736,udp,sv_P1
47481,icmp,sv_P4
9979,udp,SV_P3
62689,icmp,web
10820,udp,sv_P1
7146,tcp,monitoring
15452,icmp,SV_P3
7835,udp,sv_P2
44309,udp,sv_P1
35305,icmp,SV_P3
40236,tcp,sv_P2
64202,tcp,sv_P2
5618,tcp,web
57665,icmp,sv_P4
55476,tcp,web
14648,tcp,sv_P1
54370,icmp,sv_P1
5969,tcp,email
52454,icmp,sv_P2
24264,icmp,web
21616,icmp,sv_P4
41995,tcp,sv_P4
31184,tcp,email
16700,icmp,sv_P1
26550,tcp,SV_P3
60009,icmp,sv_P2
27334,icmp,sv_P1
48346,udp,monitoring
35494,udp,db
57493,icmp,web
37779,udp,sv_P5
41474,udp,sv_P2
51717,udp,sv_P2
65232,udp,web
27703,tcp,sv_P2
81,tcp,vpn
38990,icmp,sv_P4
48152,icmp,web
38827,icmp,sv_P5
51284,icmp,SV_P3
45087,tcp,monitoring
19594,udp,email
61753,icmp,web
17734,icmp,SV_P3
3838,udp,sv_P4
46425,tcp,email
49498,udp,sv_P5
1982,tcp,db
41676,udp,monitoring
28749,udp,sv_P5
32740,udp,sv_P5
8845,udp,web
2257,udp,db
41457,udp,sv_P2
12425,udp,sv_P5
16766,tcp,SV_P3
37929,tcp,sv_P2
7920,udp,vpn
38855,udp,SV_P3
53825,tcp,email
43840,tcp,monitoring
43506,udp,web
464,icmp,sv_P1
40751,tcp,monitoring
30507,icmp,db
24482,icmp,sv_P2
59415,udp,monitoring
9746,udp,sv_P5
42089,tcp,email
1855,tcp,sv_P5
3940,icmp,db
26493,icmp,db
18099,icmp,sv_P5
18828,tcp,db
2454,udp,monitoring
28511,tcp,web
38920,tcp,sv_P2
30130,udp,sv_P1
16565,tcp,sv_P4
12879,tcp,sv_P4
20624,udp,sv_P5
28002,tcp,email
24465,icmp,sv_P2
30749,tcp,web
43877,icmp,sv_P1
51339,udp,web
41617,tcp,sv_P5
2244,udp,sv_P2
32655,udp,web
9586,icmp,vpn
7633,tcp,sv_P5
54815,tcp,email
12848,icmp,vpn
37389,udp,sv_P1
3874,udp,sv_P1
33554,icmp,sv_P4
51457,udp,vpn
2619,tcp,sv_P4
42423,icmp,monitoring
63039,icmp,SV_P3
39493,udp,monitoring
15921,udp,sv_P4
14156,udp,monitoring
5295,udp,db
36037,udp,sv_P1
33823,icmp,sv_P4
39668,udp,email
53694,udp,vpn
35916,udp,sv_P5
29544,tcp,web
14187,icmp,web
19069,udp,db
6373,tcp,vpn
2484,udp,vpn
49835,tcp,monitoring
27272,tcp,sv_P2
47182,tcp,email
27296,udp,SV_P3
24638,icmp,db
13623,tcp,vpn
59055,icmp,db
2651,icmp,sv_P4
23707,udp,monitoring
4019,tcp,monitoring
1551,tcp,db
32662,tcp,email
64655,tcp,sv_P1
47826,icmp,web
45808,tcp,sv_P5
62510,icmp,sv_P1
6306,udp,sv_P2
50548,icmp,sv_P5
5729,udp,vpn
51759,udp,email
22530,udp,email
17919,udp,sv_P4
49750,icmp,sv_P1
21136,udp,sv_P1
26013,tcp,db
3152,icmp,vpn
12266,tcp,sv_P2
18918,udp,sv_P5
12598,udp,email
17544,udp,vpn
24541,icmp,email
31832,udp,sv_P2
63699,icmp,sv_P5
40740,icmp,SV_P3
32955,icmp,vpn
58512,tcp,vpn
49508,tcp,email
12611,icmp,sv_P5
13255,udp,web
17087,icmp,web
53191,tcp,SV_P3
6013,tcp,sv_P1
27535,udp,email
13336,icmp,vpn
36663,icmp,sv_P5
39654,icmp,sv_P4
3135,icmp,vpn
44470,icmp,sv_P1
43729,tcp,monitoring
29438,udp,sv_P1
35887,tcp,SV_P3
12511,tcp,sv_P1
7006,icmp,sv_P4
34851,icmp,sv_P2
40074,udp,web
4884,tcp,db
31347,icmp,SV_P3
30469,icmp,db
3589,icmp,sv_P4
5959,tcp,vpn
61590,tcp,monitoring
32567,tcp,monitoring
9126,udp,SV_P3
45885,udp,sv_P5
34280,udp,sv_P2
36040,udp,sv_P2
20331,icmp,sv_P2
9425,tcp,SV_P3
50964,tcp,SV_P3
33256,udp,sv_P2
25521,tcp,sv_P1
658,udp,sv_P4
30385,icmp,web
1994,udp,sv_P4
29834,icmp,email
2690,udp,sv_P1
19750,udp,sv_P4
60410,tcp,SV_P3
50808,icmp,vpn
44048,udp,web
16750,icmp,sv_P2
57887,tcp,monitoring
31106,tcp,db
6641,udp,vpn
27173,udp,email
30096,udp,vpn
22527,udp,sv_P2
55005,tcp,sv_P1
27829,udp,web
11379,udp,vpn
37375,icmp,sv_P4
36019,udp,monitoring
40761,udp,sv_P2
49234,udp,sv_P1
61729,tcp,SV_P3
41817,udp,sv_P4
44069,tcp,SV_P3
13547,tcp,monitoring
30242,tcp,sv_P1
24586,tcp,sv_P5
43138,udp,web
1901,udp,web
55766,udp,sv_P5
52167,icmp,SV_P3
11236,icmp,monitoring
50895,tcp,SV_P3
37832,udp,email
7309,icmp,vpn
41493,udp,monitoring
64367,icmp,db
20975,icmp,web
19619,icmp,vpn
1959,icmp,vpn
51554,tcp,web
1889,udp,email
55940,tcp,db
14766,icmp,SV_P3
64782,tcp,sv_P5
26229,tcp,monitoring
49650,udp,sv_P4
20580,udp,monitoring
56556,icmp,sv_P2
44023,udp,web
29905,tcp,sv_P2
31563,udp,email
3464,icmp,SV_P3
53501,tcp,email
41351,udp,sv_P5
57284,tcp,vpn
14609,icmp,SV_P3
49141,udp,web
45455,udp,web
28713,udp,sv_P5
9501,icmp,sv_P5
34703,udp,email
2378,icmp,sv_P1
48525,udp,sv_P1
25646,tcp,SV_P3
52919,icmp,db
1822,icmp,sv_P4
55979,udp,monitoring
57684,icmp,sv_P1
57045,udp,monitoring
27925,udp,sv_P2
29915,udp,email
43109,icmp,db
17783,icmp,sv_P1
11738,icmp,sv_P5
48131,icmp,db
40715,tcp,monitoring
62484,icmp,email
16803,icmp,sv_P4
49098,tcp,vpn
7318,tcp,sv_P2
59700,tcp,sv_P2
59425,icmp,vpn
33133,icmp,email
43329,udp,sv_P1
55089,icmp,sv_P4
63750,icmp,monitoring
24838,udp,SV_P3
52389,icmp,email
51631,udp,web
59315,icmp,sv_P2
44560,tcp,email
61433,udp,sv_P5
43760,udp,vpn
29053,icmp,sv_P5
47646,tcp,monitoring
33504,udp,sv_P2
12018,icmp,SV_P3
60645,udp,sv_P2
36654,udp,monitoring
8322,tcp,vpn
43041,tcp,monitoring
5711,icmp,sv_P1
47409,icmp,monitoring
1289,udp,sv_P2
11829,icmp,monitoring
38425,udp,email
19972,icmp,web
28792,udp,sv_P4
39114,tcp,vpn
42537,tcp,web
6650,icmp,monitoring
54086,tcp,vpn
61798,udp,web
63942,udp,monitoring
54607,tcp,db
28798,udp,email
63409,udp,vpn
